Solarthermie;Grundlast
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,000102588;1
0,000484802;1
0,000486279;1
0,000343981;1
0,00012936;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,37024E-06;1
0,000122968;1
0,000132655;1
0,000163549;1
0,000222804;1
0,00029964;1
0,000377867;1
0,000431365;1
0,000310954;1
0,000131748;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,20865E-05;1
8,31222E-05;1
0,000187374;1
5,09207E-05;1
8,0563E-06;1
0;1
0,000225253;1
0,000310383;1
0,000189051;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,02285E-05;1
4,62327E-05;1
5,5015E-05;1
4,54059E-05;1
4,6739E-05;1
3,27975E-05;1
8,77412E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,03628E-05;1
0,000218297;1
0,000392792;1
0,000500901;1
0,000231111;1
0,000226385;1
0,000218791;1
0,000187487;1
0,000117145;1
4,62126E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,07177E-05;1
0,000188584;1
0,000331481;1
0,00043314;1
0,000483145;1
0,0004959;1
0,000472844;1
0,000408897;1
0,00029382;1
0,000151269;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,0093E-05;1
0,000180812;1
0,000328307;1
0,000425076;1
0,000491354;1
0,000510661;1
0,000475042;1
0,000399996;1
0,00027971;1
0,000135347;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,000126049;1
0,000247149;1
0,000376462;1
0,000405715;1
0,000391416;1
0,000332016;1
0,000268601;1
0,000237248;1
0,000121431;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,91562E-05;1
6,19499E-05;1
6,19273E-05;1
8,94824E-05;1
6,99898E-05;1
5,23577E-05;1
2,7539E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,66817E-05;1
5,46707E-05;1
8,12148E-05;1
7,81322E-05;1
6,74398E-05;1
3,01266E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
7,76892E-05;1
0,000103751;1
9,16488E-05;1
0,000187227;1
7,51037E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,6237E-05;1
0,000101926;1
0,000141745;1
0,000120128;1
0,000138999;1
9,34791E-05;1
4,46593E-05;1
8,44976E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
7,28956E-06;1
0,000176974;1
0,000364884;1
0,000438422;1
0,00058216;1
0,000608822;1
0,000571991;1
0,000478794;1
0,000326548;1
0,000169043;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,22122E-05;1
0,000197705;1
0,000352059;1
0,000469909;1
0,000538238;1
0,000552845;1
0,000517265;1
0,00042962;1
0,000299894;1
0,000138957;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,6894E-05;1
0,000215556;1
0,00037643;1
0,000496908;1
0,000567026;1
0,000585015;1
0,000548719;1
0,000461841;1
0,000327896;1
0,000165034;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,99875E-05;1
0,00015011;1
0,000278986;1
0,000344332;1
0,000412138;1
0,000416787;1
0,000381651;1
0,000277889;1
0,000224703;1
9,34748E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,28332E-05;1
5,40946E-05;1
6,2798E-05;1
8,39268E-05;1
8,50908E-05;1
5,44538E-05;1
1,47255E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,1842E-05;1
0,000190957;1
0,000318969;1
0,000416313;1
0,000460471;1
0,000480969;1
0,000450102;1
0,000389022;1
0,000281128;1
0,000144101;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,13702E-05;1
7,08974E-05;1
0,000100775;1
0,00012801;1
0,000124454;1
0,000109122;1
7,76701E-05;1
5,73238E-05;1
4,94368E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
7,96002E-05;1
0,000230274;1
0,000371797;1
0,000480386;1
0,00014224;1
0,00017502;1
0,000151594;1
0,000132659;1
0,000117542;1
5,49507E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,6992E-05;1
8,93171E-05;1
0,000107653;1
0,000131606;1
0,000122225;1
0,000159032;1
0,000129872;1
8,15121E-05;1
2,65586E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,48624E-05;1
5,59801E-05;1
5,67936E-05;1
5,7261E-05;1
5,93383E-05;1
4,55733E-05;1
2,73742E-05;1
8,90129E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,66824E-05;1
4,41298E-05;1
5,13239E-05;1
5,74814E-05;1
5,17561E-05;1
4,74124E-05;1
1,96973E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,09726E-05;1
0,00016223;1
0,000280245;1
0,000382572;1
0,000425639;1
0,000455825;1
0,000424157;1
0,000369812;1
0,000272653;1
0,000157845;1
5,11212E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
8,99924E-05;1
0,000178503;1
0,000248625;1
0,000287727;1
0,00015332;1
0,000153193;1
1,39015E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
5,31725E-05;1
0,00015335;1
0,000218156;1
0,000171049;1
0,000156893;1
0;1
3,99072E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
6,49818E-05;1
0,000237457;1
0,000389539;1
0,000504955;1
0,000575578;1
0,000597694;1
0,000560355;1
0,00047882;1
0,00035058;1
0,000193186;1
2,68225E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,93391E-05;1
0,000222051;1
0,000373852;1
0,000492476;1
0,000560619;1
0,000582795;1
0,000548879;1
0,000466221;1
0,000337908;1
0,000178994;1
1,04367E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,90908E-05;1
0,00014821;1
0,000159723;1
0,000280742;1
0,000325085;1
0,000483118;1
0,000443681;1
0,000326237;1
0,000155386;1
1,67509E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,71539E-05;1
5,05167E-05;1
6,12801E-05;1
8,83021E-05;1
0,000104095;1
9,30152E-05;1
8,07284E-05;1
4,288E-05;1
1,9588E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
6,52266E-06;1
4,05539E-05;1
2,37935E-05;1
0,000120757;1
0;1
0;1
0,000179194;1
0,000292932;1
0,000181874;1
0,000137127;1
3,87318E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
5,21148E-05;1
0,000254806;1
0,000404069;1
0,00051446;1
0,000158616;1
0,000105539;1
9,42376E-05;1
6,93569E-05;1
4,33773E-05;1
3,00999E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,26199E-05;1
5,8789E-05;1
8,94241E-05;1
7,68405E-05;1
5,70564E-05;1
3,89874E-05;1
1,53152E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,77898E-05;1
0,000215991;1
0,000269638;1
0,000277803;1
0,000186276;1
0,000337028;1
0,000269528;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,2539E-05;1
0,00016898;1
0,00029518;1
0,000386632;1
0,000443228;1
0,000427531;1
0,000417779;1
0,000344385;1
0,00025596;1
0,000139434;1
4,21882E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
6,6693E-05;1
8,2551E-05;1
9,55152E-05;1
0,000282758;1
8,99845E-05;1
0,000186817;1
0,000113241;1
0;1
0,00012418;1
5,30496E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
6,61531E-05;1
0,000197876;1
0,00026482;1
0,00028545;1
0,000313125;1
0,000226565;1
0,000107795;1
4,20532E-05;1
3,56924E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,90963E-05;1
0,00019881;1
0,000350713;1
0,000466459;1
0,000532978;1
0,000550713;1
0,000516806;1
0,000435686;1
0,000311844;1
0,000155125;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,41067E-05;1
0,000185963;1
0,000332361;1
0,000445326;1
0,000511907;1
0,000528049;1
0,000499101;1
0,000426459;1
0,000307555;1
0,000158703;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,21121E-05;1
0,000143675;1
0,000238651;1
0,000373518;1
0,000370009;1
0,000407471;1
0,000404719;1
0,000329516;1
0,000223476;1
0,000119922;1
3,48476E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
7,22188E-05;1
0,000133717;1
0,000259163;1
0,000137658;1
0,000202917;1
0,000123201;1
2,99876E-05;1
8,92886E-05;1
8,42893E-05;1
1,90479E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
7,251E-05;1
0,000245366;1
0,000345034;1
0,000295486;1
0;1
6,44719E-06;1
9,27814E-05;1
0,000127429;1
0,000169405;1
2,66727E-05;1
7,39067E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,64423E-05;1
0,000187576;1
0,000305145;1
0,000399646;1
0,000460444;1
0,000475397;1
0,00045808;1
0,000400064;1
0,000287165;1
0,00016785;1
3,07851E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,64637E-05;1
7,33256E-05;1
0,000142374;1
0,000188388;1
0,000204262;1
0,000224572;1
0,000175348;1
0,00015571;1
0,000128569;1
8,32851E-05;1
1,83732E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,33814E-05;1
0,000215256;1
0,000369959;1
0,000488919;1
0,000559185;1
0,00057845;1
0,000548026;1
0,000466107;1
0,000340741;1
0,000186415;1
2,34778E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,75367E-05;1
8,21506E-05;1
0,000143148;1
0,000163284;1
0,000166401;1
0,000145751;1
0,000118022;1
7,78442E-05;1
2,14975E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,04713E-05;1
0,000183844;1
0,000321444;1
0,000428718;1
0,000494373;1
0,000509019;1
0,000487305;1
0,000417006;1
0,000311879;1
0,000169391;1
1,66429E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,81789E-05;1
0,000132225;1
0,000121852;1
0,0001943;1
0,000201107;1
0,00017462;1
0,000206465;1
0,000196805;1
8,53085E-05;1
1,09201E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,25715E-05;1
2,68815E-05;1
3,37218E-05;1
3,05377E-05;1
3,36371E-05;1
1,13782E-05;1
6,30705E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
8,15169E-06;1
3,4975E-05;1
6,05317E-05;1
8,21232E-05;1
8,13133E-05;1
7,68455E-05;1
6,40862E-05;1
4,5324E-05;1
1,90541E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
6,03323E-05;1
0,000235523;1
0,000347632;1
0,000415437;1
0,000215491;1
0,000159157;1
0,000110221;1
8,78267E-05;1
0,000155882;1
8,37856E-05;1
1,88327E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
5,16304E-05;1
0,00018339;1
0,000303175;1
0,00039292;1
0,000453354;1
0,000464547;1
0,000442392;1
0,000367953;1
0,00027286;1
0,000158131;1
4,30107E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,79446E-05;1
0,000100807;1
0,000168327;1
8,53022E-05;1
0,000141924;1
0,000237894;1
0,000187194;1
0,000107484;1
0,000131354;1
3,56215E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,91895E-05;1
0,000144466;1
0,000323727;1
0,000346409;1
0,000138576;1
0,000248612;1
0,000250764;1
0,00019678;1
0,000184329;1
0,000139964;1
2,65208E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,19325E-05;1
6,90604E-05;1
0,000122782;1
0,000191513;1
0,000189531;1
0,000198708;1
0,000186052;1
0,000171967;1
0,000114385;1
8,5727E-05;1
2,54448E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,84178E-06;1
2,39101E-05;1
2,81707E-05;1
3,02977E-05;1
2,80045E-05;1
1,0429E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,82457E-05;1
0,000125033;1
0,000218981;1
0,000295723;1
0,000350388;1
0,000349289;1
0,000329692;1
0,000269465;1
0,000187992;1
0,000116999;1
3,58377E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,65759E-05;1
0,000174244;1
0,000297469;1
0,00039176;1
0,000445403;1
0,000461899;1
0,000438167;1
0,000376744;1
0,000277105;1
0,000151957;1
2,27823E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,43187E-05;1
6,02715E-05;1
8,60394E-05;1
0,000125021;1
0,000154951;1
0,000147087;1
0,000114035;1
7,70215E-05;1
3,29815E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
6,84343E-05;1
0,000137051;1
0,00025555;1
0,00025216;1
0,000225429;1
0,00021469;1
0;1
0;1
9,15367E-05;1
0,000103589;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,71799E-05;1
0,000203069;1
0,000357857;1
0,000534929;1
0,000368972;1
0,000306976;1
0,00029033;1
0,000169418;1
0,000137295;1
6,68906E-05;1
2,48867E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,0597E-05;1
0,000200046;1
0,000344244;1
0,000452979;1
0,000522469;1
0,000549262;1
0,000528035;1
0,000456398;1
0,000342497;1
0,000197167;1
4,33784E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,02121E-05;1
0,000194041;1
0,000343838;1
0,000454073;1
0,000519319;1
0,000538782;1
0,000509216;1
0,000442201;1
0,000322787;1
0,000176273;1
2,35937E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,1066E-05;1
0,00017372;1
0,000314054;1
0,000416454;1
0,000479358;1
0,000502967;1
0,000480847;1
0,000412877;1
0,000306611;1
0,000172081;1
2,3599E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,58711E-05;1
0,000157007;1
0,000290949;1
0,000383931;1
0,000444924;1
0,000468463;1
0,000468134;1
0,000414241;1
0,000309571;1
0,000168607;1
1,56192E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
6,48307E-06;1
2,93006E-06;1
1,52873E-05;1
2,2519E-05;1
1,69051E-05;1
2,19215E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,10227E-05;1
3,94509E-05;1
7,96976E-05;1
8,28551E-05;1
9,24134E-05;1
8,01329E-05;1
7,46137E-05;1
5,27332E-05;1
3,3104E-05;1
1,89245E-07;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,52751E-05;1
0,00015027;1
0,000240748;1
0,000315873;1
0,000363721;1
0,000384413;1
0,000356848;1
0,00030505;1
0,000239321;1
0,000148915;1
5,34045E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,78097E-05;1
5,73843E-05;1
8,72366E-05;1
0,000107464;1
0,000106049;1
9,65417E-05;1
7,50434E-05;1
5,15112E-05;1
1,80673E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,82488E-05;1
0,000181652;1
0,00031469;1
0,000419501;1
0,000478145;1
0,0004905;1
0,000469206;1
0,000406471;1
0,000306364;1
0,000174176;1
3,58447E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
3,06308E-05;1
0,000166397;1
0,000365783;1
0,000532001;1
0,000148186;1
8,64114E-05;1
0,00011553;1
0,000147382;1
0,000184247;1
9,42853E-05;1
2,42647E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,96036E-05;1
0,000136764;1
0,000400584;1
0,00023526;1
6,15449E-05;1
1,42956E-05;1
0,000113536;1
0;1
4,33683E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
5,17657E-06;1
2,25527E-05;1
9,16292E-05;1
3,44598E-05;1
0,000170678;1
0;1
0;1
0,000262276;1
8,75487E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
6,27127E-05;1
5,7329E-05;1
0,000143377;1
0,000204661;1
0,000173884;1
4,86475E-05;1
8,30902E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,88335E-05;1
0,000160515;1
0,000287761;1
0,000387535;1
0,000442267;1
0,000468789;1
0,000427397;1
0,000365772;1
0,000267751;1
0,00015065;1
2,78443E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
8,89334E-05;1
0,000131707;1
0,000116239;1
0,000154775;1
0,00020457;1
0,000186268;1
0,000136887;1
3,74692E-05;1
9,68913E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,66224E-05;1
0,000141847;1
0,000241752;1
0,000328567;1
0,000381721;1
0,000390212;1
0,000372394;1
0,000323764;1
0,00024737;1
0,000146772;1
3,48008E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,08489E-05;1
0,00013812;1
0,000258402;1
0,000352195;1
0,000412133;1
0,000425842;1
0,000404062;1
0,000352533;1
0,00025882;1
0,000142332;1
1,69421E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,61624E-05;1
0,000172747;1
0,000287762;1
0,000375116;1
0,00042808;1
0,000452052;1
0,000435957;1
0,000377536;1
0,000290803;1
0,000183122;1
6,55044E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,1321E-05;1
0,000203103;1
0,000355255;1
0,000473671;1
0,000543095;1
0,000569281;1
0,000548645;1
0,000480111;1
0,00036493;1
0,000217316;1
5,21481E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,56518E-05;1
0,000146617;1
0,000166932;1
0,000324184;1
0,000301393;1
0,00013555;1
7,81513E-05;1
6,49576E-05;1
1,48349E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,000102513;1
7,23845E-05;1
7,57244E-05;1
0,0001488;1
8,7229E-05;1
7,80072E-05;1
4,37476E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
5,05056E-05;1
0,000146305;1
0,000310688;1
0,000477917;1
0,000610167;1
0,000403168;1
4,66569E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
2,63888E-06;1
0,000143714;1
0,000280745;1
0,000376146;1
0,00044351;1
0,000470679;1
0,000441411;1
0,000379148;1
0,000279624;1
0,000153612;1
7,96178E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
8,12402E-06;1
0,000160968;1
0,000298384;1
0,000405789;1
0,000478224;1
0,000498921;1
0,000448225;1
0,000373574;1
0,000266008;1
0,000142219;1
2,06983E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,25471E-05;1
0,000172909;1
0,000218358;1
0,000175993;1
0,000186035;1
5,3272E-05;1
0,000136802;1
0,000253134;1
0,000225253;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,36957E-05;1
3,49444E-05;1
7,26015E-05;1
6,65186E-05;1
0,000109079;1
5,5832E-05;1
2,73937E-05;1
8,55344E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
5,11743E-05;1
8,66898E-05;1
0,000116957;1
0,000105141;1
0,000131691;1
6,57734E-05;1
8,42368E-05;1
4,67078E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,6235E-05;1
0,000150441;1
0,000225659;1
0,000349702;1
0,000433016;1
0,000422713;1
0,000395573;1
0,000350272;1
0,000199884;1
0,000103751;1
2,82408E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,15813E-06;1
2,41174E-05;1
4,41326E-05;1
2,1362E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
7,6514E-05;1
0,000229456;1
0,000265787;1
0,000313169;1
0,000362631;1
0,000376657;1
0,000297709;1
0,000238251;1
0,000168752;1
2,62814E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
5,46972E-05;1
7,18136E-05;1
8,73774E-05;1
4,89869E-05;1
9,80681E-05;1
0,000108501;1
0,00013189;1
9,75826E-05;1
9,60359E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
4,2646E-06;1
0,000166736;1
0,000258677;1
0,000344973;1
0,000367618;1
0,000360999;1
0,000373066;1
0,000258609;1
0,000169503;1
6,7165E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
8,11895E-05;1
0,00027733;1
0,000266479;1
0,000536858;1
0,00037806;1
0,000257223;1
0,000176546;1
0,000144714;1
4,17701E-05;1
6,10482E-06;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
5,66737E-06;1
0,00014384;1
0,000275871;1
0,000379672;1
0,000468925;1
0,000490027;1
0,000451217;1
0,00039598;1
0,000301026;1
0,00015849;1
1,25262E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,55887E-07;1
1,13578E-05;1
2,02082E-05;1
1,49801E-05;1
1,47445E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
1,58753E-05;1
0,00018907;1
0,000350818;1
0,000480045;1
0,000560483;1
0,000587636;1
0,000561454;1
0,000479273;1
0,000349859;1
0,000188201;1
1,49127E-05;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
